State,Year,Quarter,Device_Brand,User_Count,Registered_Users,App_Opens
Arunachal Pradesh,2021,3,Motorola,2253,0,0
Arunachal Pradesh,2021,3,Others,15474,0,0
Arunachal Pradesh,2020,2,Xiaomi,41662,0,0
Arunachal Pradesh,2020,2,Vivo,39089,0,0
Arunachal Pradesh,2020,2,Samsung,34984,0,0
Arunachal Pradesh,2020,2,Oppo,27629,0,0
Arunachal Pradesh,2020,2,Realme,11596,0,0
Arunachal Pradesh,2020,2,Apple,3398,0,0
Arunachal Pradesh,2020,2,Gionee,2355,0,0
Arunachal Pradesh,2020,2,Huawei,2019,0,0
Arunachal Pradesh,2020,2,Motorola,1873,0,0
Arunachal Pradesh,2020,2,OnePlus,1809,0,0
Arunachal Pradesh,2020,2,Others,11120,0,0
Arunachal Pradesh,2020,4,Vivo,53198,0,0
Arunachal Pradesh,2020,4,Xiaomi,53097,0,0
Arunachal Pradesh,2020,4,Samsung,45317,0,0
Arunachal Pradesh,2020,4,Oppo,36466,0,0
Arunachal Pradesh,2020,4,Realme,16419,0,0
Arunachal Pradesh,2020,4,Apple,4188,0,0
Arunachal Pradesh,2020,4,Gionee,2611,0,0
Arunachal Pradesh,2020,4,Huawei,2424,0,0
Arunachal Pradesh,2020,4,Motorola,2149,0,0
Arunachal Pradesh,2020,4,OnePlus,2141,0,0
Arunachal Pradesh,2020,4,Others,13282,0,0
Arunachal Pradesh,2020,1,Xiaomi,35625,0,0
Arunachal Pradesh,2020,1,Vivo,31742,0,0
Arunachal Pradesh,2020,1,Samsung,29807,0,0
Arunachal Pradesh,2020,1,Oppo,22566,0,0
Arunachal Pradesh,2020,1,Realme,9351,0,0
Arunachal Pradesh,2020,1,Apple,3135,0,0
Arunachal Pradesh,2020,1,Gionee,2068,0,0
Arunachal Pradesh,2020,1,Huawei,1768,0,0
Arunachal Pradesh,2020,1,Motorola,1742,0,0
Arunachal Pradesh,2020,1,OnePlus,1696,0,0
Arunachal Pradesh,2020,1,Others,9566,0,0
Arunachal Pradesh,2020,3,Xiaomi,47870,0,0
Arunachal Pradesh,2020,3,Vivo,46799,0,0
Arunachal Pradesh,2020,3,Samsung,40403,0,0
Arunachal Pradesh,2020,3,Oppo,32287,0,0
Arunachal Pradesh,2020,3,Realme,13982,0,0
Arunachal Pradesh,2020,3,Apple,3738,0,0
Arunachal Pradesh,2020,3,Gionee,2514,0,0
Arunachal Pradesh,2020,3,Huawei,2276,0,0
Arunachal Pradesh,2020,3,Motorola,1997,0,0
Arunachal Pradesh,2020,3,OnePlus,1965,0,0
Arunachal Pradesh,2020,3,Others,12215,0,0
Arunachal Pradesh,2018,2,Xiaomi,8058,0,0
Arunachal Pradesh,2018,2,Samsung,6633,0,0
Arunachal Pradesh,2018,2,Vivo,5591,0,0
Arunachal Pradesh,2018,2,Oppo,4204,0,0
Arunachal Pradesh,2018,2,Realme,1943,0,0
Arunachal Pradesh,2018,2,Apple,869,0,0
Arunachal Pradesh,2018,2,Gionee,730,0,0
Arunachal Pradesh,2018,2,Lenovo,581,0,0
Arunachal Pradesh,2018,2,OnePlus,554,0,0
Arunachal Pradesh,2018,2,Motorola,514,0,0
Arunachal Pradesh,2018,2,Others,3206,0,0
Arunachal Pradesh,2018,4,Xiaomi,15097,0,0
Arunachal Pradesh,2018,4,Samsung,12580,0,0
Arunachal Pradesh,2018,4,Vivo,11624,0,0
Arunachal Pradesh,2018,4,Oppo,8328,0,0
Arunachal Pradesh,2018,4,Realme,3613,0,0
Arunachal Pradesh,2018,4,Apple,1517,0,0
Arunachal Pradesh,2018,4,Gionee,1188,0,0
Arunachal Pradesh,2018,4,Motorola,944,0,0
Arunachal Pradesh,2018,4,OnePlus,896,0,0
Arunachal Pradesh,2018,4,Lenovo,831,0,0
Arunachal Pradesh,2018,4,Others,5234,0,0
Arunachal Pradesh,2018,1,Xiaomi,5212,0,0
Arunachal Pradesh,2018,1,Samsung,4354,0,0
Arunachal Pradesh,2018,1,Vivo,3523,0,0
Arunachal Pradesh,2018,1,Oppo,2608,0,0
Arunachal Pradesh,2018,1,Realme,1297,0,0
Arunachal Pradesh,2018,1,Apple,628,0,0
Arunachal Pradesh,2018,1,Gionee,563,0,0
Arunachal Pradesh,2018,1,Lenovo,420,0,0
Arunachal Pradesh,2018,1,OnePlus,403,0,0
Arunachal Pradesh,2018,1,Motorola,343,0,0
Arunachal Pradesh,2018,1,Others,2144,0,0
Arunachal Pradesh,2018,3,Xiaomi,11250,0,0
Arunachal Pradesh,2018,3,Samsung,9307,0,0
Arunachal Pradesh,2018,3,Vivo,8226,0,0
Arunachal Pradesh,2018,3,Oppo,5992,0,0
Arunachal Pradesh,2018,3,Realme,2676,0,0
Arunachal Pradesh,2018,3,Apple,1153,0,0
Arunachal Pradesh,2018,3,Gionee,1024,0,0
Arunachal Pradesh,2018,3,OnePlus,740,0,0
Arunachal Pradesh,2018,3,Motorola,722,0,0
Arunachal Pradesh,2018,3,Lenovo,629,0,0
Arunachal Pradesh,2018,3,Others,4203,0,0
Arunachal Pradesh,2022,2,Nill,0,0,0
Arunachal Pradesh,2022,4,Nill,0,0,0
Arunachal Pradesh,2022,1,Vivo,78763,0,0
Arunachal Pradesh,2022,1,Xiaomi,75927,0,0
Arunachal Pradesh,2022,1,Samsung,56027,0,0
Arunachal Pradesh,2022,1,Oppo,52153,0,0
Arunachal Pradesh,2022,1,Realme,36430,0,0
Arunachal Pradesh,2022,1,Apple,7110,0,0
Arunachal Pradesh,2022,1,OnePlus,4423,0,0
Arunachal Pradesh,2022,1,Huawei,2515,0,0
Arunachal Pradesh,2022,1,Gionee,2482,0,0
Arunachal Pradesh,2022,1,Infinix,2358,0,0
Arunachal Pradesh,2022,1,Others,17151,0,0
Arunachal Pradesh,2022,3,Nill,0,0,0
Arunachal Pradesh,2023,2,Nill,0,0,0
Arunachal Pradesh,2023,4,Nill,0,0,0
Arunachal Pradesh,2023,1,Nill,0,0,0
Arunachal Pradesh,2023,3,Nill,0,0,0
Assam,2024,2,Nill,0,0,0
Assam,2024,4,Nill,0,0,0
Assam,2024,1,Nill,0,0,0
Assam,2024,3,Nill,0,0,0
Assam,2019,2,Xiaomi,397560,0,0
Assam,2019,2,Vivo,260776,0,0
Assam,2019,2,Samsung,242964,0,0
Assam,2019,2,Oppo,188693,0,0
Assam,2019,2,Realme,100087,0,0
Assam,2019,2,Motorola,28185,0,0
Assam,2019,2,Gionee,27145,0,0
Assam,2019,2,Huawei,26683,0,0
Assam,2019,2,Asus,26345,0,0
Assam,2019,2,Lenovo,26095,0,0
Assam,2019,2,Others,175595,0,0
Assam,2019,4,Xiaomi,517791,0,0
Assam,2019,4,Vivo,355815,0,0
Assam,2019,4,Samsung,302655,0,0
Assam,2019,4,Oppo,254644,0,0
Assam,2019,4,Realme,140535,0,0
Assam,2019,4,Huawei,35293,0,0
Assam,2019,4,Gionee,33438,0,0
Assam,2019,4,Motorola,32828,0,0
Assam,2019,4,Asus,28977,0,0
Assam,2019,4,Lenovo,26680,0,0
Assam,2019,4,Others,212564,0,0
Assam,2019,1,Xiaomi,334681,0,0
Assam,2019,1,Vivo,212982,0,0
Assam,2019,1,Samsung,202440,0,0
Assam,2019,1,Oppo,153803,0,0
Assam,2019,1,Realme,84813,0,0
Assam,2019,1,Motorola,24528,0,0
Assam,2019,1,Gionee,23250,0,0
Assam,2019,1,Lenovo,22797,0,0
Assam,2019,1,Asus,22514,0,0
Assam,2019,1,Huawei,22249,0,0
Assam,2019,1,Others,155028,0,0
Assam,2019,3,Xiaomi,463729,0,0
Assam,2019,3,Vivo,309395,0,0
Assam,2019,3,Samsung,272124,0,0
Assam,2019,3,Oppo,222464,0,0
Assam,2019,3,Realme,119091,0,0
Assam,2019,3,Huawei,31407,0,0
Assam,2019,3,Gionee,30833,0,0
Assam,2019,3,Motorola,30628,0,0
Assam,2019,3,Asus,30395,0,0
Assam,2019,3,Lenovo,25713,0,0
Assam,2019,3,Others,195744,0,0
Assam,2021,2,Xiaomi,909274,0,0
Assam,2021,2,Vivo,753920,0,0
Assam,2021,2,Samsung,522765,0,0
Assam,2021,2,Oppo,503448,0,0
Assam,2021,2,Realme,358841,0,0
Assam,2021,2,Huawei,51958,0,0
Assam,2021,2,Asus,45364,0,0
Assam,2021,2,Motorola,42821,0,0
Assam,2021,2,Apple,41622,0,0
Assam,2021,2,Gionee,41574,0,0
Assam,2021,2,Others,345469,0,0
Assam,2021,4,Xiaomi,1040847,0,0
Assam,2021,4,Vivo,889004,0,0
Assam,2021,4,Oppo,590804,0,0
Assam,2021,4,Samsung,559238,0,0
Assam,2021,4,Realme,501363,0,0
Assam,2021,4,Huawei,54361,0,0
Assam,2021,4,Apple,53459,0,0
Assam,2021,4,Tecno,46362,0,0
Assam,2021,4,OnePlus,45171,0,0
Assam,2021,4,Motorola,43263,0,0
Assam,2021,4,Others,385719,0,0
Assam,2021,1,Xiaomi,852998,0,0
Assam,2021,1,Vivo,692740,0,0
Assam,2021,1,Samsung,495482,0,0
Assam,2021,1,Oppo,467440,0,0
Assam,2021,1,Realme,303919,0,0
Assam,2021,1,Huawei,53218,0,0
Assam,2021,1,Asus,46880,0,0
Assam,2021,1,Motorola,43119,0,0
Assam,2021,1,Gionee,41879,0,0
Assam,2021,1,Apple,37442,0,0
Assam,2021,1,Others,323331,0,0
Assam,2021,3,Xiaomi,977013,0,0
Assam,2021,3,Vivo,827232,0,0
Assam,2021,3,Oppo,549403,0,0
Assam,2021,3,Samsung,540646,0,0
Assam,2021,3,Realme,422801,0,0
Assam,2021,3,Huawei,56098,0,0
Assam,2021,3,Apple,45531,0,0
Assam,2021,3,Gionee,44481,0,0
Assam,2021,3,Asus,43763,0,0
Assam,2021,3,Motorola,42384,0,0
Assam,2021,3,Others,369128,0,0
Assam,2020,2,Xiaomi,663323,0,0
Assam,2020,2,Vivo,494955,0,0
Assam,2020,2,Samsung,388754,0,0
Assam,2020,2,Oppo,346884,0,0
Assam,2020,2,Realme,204222,0,0
Assam,2020,2,Huawei,44120,0,0
Assam,2020,2,Motorola,38074,0,0
Assam,2020,2,Gionee,37873,0,0
Assam,2020,2,Asus,36040,0,0
Assam,2020,2,Lenovo,31346,0,0
Assam,2020,2,Others,265292,0,0
Assam,2020,4,Xiaomi,792324,0,0
Assam,2020,4,Vivo,627536,0,0
Assam,2020,4,Samsung,465965,0,0
Assam,2020,4,Oppo,431650,0,0
Assam,2020,4,Realme,271012,0,0
Assam,2020,4,Huawei,50719,0,0
Assam,2020,4,Motorola,42173,0,0
Assam,2020,4,Gionee,41431,0,0
Assam,2020,4,Asus,40998,0,0
Assam,2020,4,Lenovo,34802,0,0
Assam,2020,4,Others,307543,0,0
Assam,2020,1,Xiaomi,576697,0,0
Assam,2020,1,Vivo,410865,0,0
Assam,2020,1,Samsung,337886,0,0
Assam,2020,1,Oppo,292242,0,0
Assam,2020,1,Realme,167659,0,0
Assam,2020,1,Huawei,39212,0,0
Assam,2020,1,Motorola,34939,0,0
Assam,2020,1,Gionee,33136,0,0
Assam,2020,1,Asus,32099,0,0
Assam,2020,1,Lenovo,28782,0,0
Assam,2020,1,Others,232421,0,0
Assam,2020,3,Xiaomi,729048,0,0
Assam,2020,3,Vivo,564343,0,0
Assam,2020,3,Samsung,427293,0,0
Assam,2020,3,Oppo,388827,0,0
Assam,2020,3,Realme,236986,0,0
Assam,2020,3,Huawei,47619,0,0
Assam,2020,3,Motorola,40261,0,0
Assam,2020,3,Gionee,39463,0,0
Assam,2020,3,Asus,38775,0,0
Assam,2020,3,Lenovo,33169,0,0
Assam,2020,3,Others,284227,0,0
Assam,2018,2,Xiaomi,152839,0,0
Assam,2018,2,Samsung,89734,0,0
Assam,2018,2,Vivo,80455,0,0
Assam,2018,2,Oppo,62688,0,0
Assam,2018,2,Realme,38933,0,0
Assam,2018,2,Lenovo,13092,0,0
Assam,2018,2,Motorola,12862,0,0
Assam,2018,2,Gionee,12545,0,0
Assam,2018,2,Asus,11093,0,0
Assam,2018,2,Apple,11044,0,0
Assam,2018,2,Others,85761,0,0
Assam,2018,4,Xiaomi,277115,0,0
Assam,2018,4,Vivo,169404,0,0
Assam,2018,4,Samsung,167786,0,0
Assam,2018,4,Oppo,122447,0,0
Assam,2018,4,Realme,70255,0,0
Assam,2018,4,Motorola,21507,0,0
Assam,2018,4,Lenovo,20275,0,0
Assam,2018,4,Gionee,20028,0,0
Assam,2018,4,Asus,19175,0,0
Assam,2018,4,Huawei,17882,0,0
Assam,2018,4,Others,133347,0,0
Assam,2018,1,Xiaomi,101793,0,0
Assam,2018,1,Samsung,61603,0,0
Assam,2018,1,Vivo,50781,0,0
Assam,2018,1,Oppo,40778,0,0
Assam,2018,1,Realme,26387,0,0
Assam,2018,1,Lenovo,9294,0,0
Assam,2018,1,Gionee,9094,0,0
Assam,2018,1,Motorola,8922,0,0
Assam,2018,1,Apple,8319,0,0
Assam,2018,1,Asus,7905,0,0
Assam,2018,1,Others,60361,0,0
Assam,2018,3,Xiaomi,210185,0,0
Assam,2018,3,Samsung,125434,0,0
Assam,2018,3,Vivo,119540,0,0
Assam,2018,3,Oppo,88721,0,0
Assam,2018,3,Realme,53089,0,0
Assam,2018,3,Motorola,17022,0,0
Assam,2018,3,Gionee,17020,0,0
Assam,2018,3,Lenovo,15831,0,0
Assam,2018,3,Asus,14498,0,0
Assam,2018,3,Apple,13471,0,0
Assam,2018,3,Others,109991,0,0
Assam,2022,2,Nill,0,0,0
Assam,2022,4,Nill,0,0,0
Assam,2022,1,Xiaomi,1094829,0,0
Assam,2022,1,Vivo,949299,0,0
Assam,2022,1,Oppo,636621,0,0
Assam,2022,1,Samsung,577746,0,0
Assam,2022,1,Realme,573316,0,0
Assam,2022,1,Apple,59621,0,0
Assam,2022,1,Tecno,55957,0,0
Assam,2022,1,Huawei,54586,0,0
Assam,2022,1,OnePlus,52178,0,0
Assam,2022,1,Infinix,47589,0,0
Assam,2022,1,Others,390847,0,0
Assam,2022,3,Nill,0,0,0
Assam,2023,2,Nill,0,0,0
Assam,2023,4,Nill,0,0,0
Assam,2023,1,Nill,0,0,0
Assam,2023,3,Nill,0,0,0
Bihar,2024,2,Nill,0,0,0
Bihar,2024,4,Nill,0,0,0
Bihar,2024,1,Nill,0,0,0
Bihar,2024,3,Nill,0,0,0
Bihar,2019,2,Xiaomi,1953040,0,0
Bihar,2019,2,Samsung,1380854,0,0
Bihar,2019,2,Vivo,852634,0,0
Bihar,2019,2,Oppo,757333,0,0
Bihar,2019,2,Realme,480989,0,0
Bihar,2019,2,Motorola,140153,0,0
Bihar,2019,2,Lenovo,115382,0,0
Bihar,2019,2,Huawei,110837,0,0
Bihar,2019,2,Micromax,72239,0,0
Bihar,2019,2,Apple,65593,0,0
Bihar,2019,2,Others,660705,0,0
Bihar,2019,4,Xiaomi,2484241,0,0
Bihar,2019,4,Samsung,1714305,0,0
Bihar,2019,4,Vivo,1129443,0,0
Bihar,2019,4,Oppo,977488,0,0
Bihar,2019,4,Realme,664779,0,0
Bihar,2019,4,Motorola,159553,0,0
Bihar,2019,4,Huawei,144428,0,0
Bihar,2019,4,Lenovo,121418,0,0
Bihar,2019,4,Micromax,81810,0,0
Bihar,2019,4,Infinix,79605,0,0
Bihar,2019,4,Others,785204,0,0
Bihar,2019,1,Xiaomi,1691958,0,0
Bihar,2019,1,Samsung,1207394,0,0
Bihar,2019,1,Vivo,731163,0,0
Bihar,2019,1,Oppo,649669,0,0
Bihar,2019,1,Realme,416110,0,0
Bihar,2019,1,Motorola,126430,0,0
Bihar,2019,1,Lenovo,103683,0,0
Bihar,2019,1,Huawei,95145,0,0
Bihar,2019,1,Micromax,69377,0,0
Bihar,2019,1,Apple,59723,0,0
Bihar,2019,1,Others,594465,0,0
Bihar,2019,3,Xiaomi,2197280,0,0
Bihar,2019,3,Samsung,1536292,0,0
Bihar,2019,3,Vivo,975292,0,0
Bihar,2019,3,Oppo,853708,0,0
Bihar,2019,3,Realme,557826,0,0
Bihar,2019,3,Motorola,148040,0,0
Bihar,2019,3,Huawei,127268,0,0
Bihar,2019,3,Lenovo,114334,0,0
Bihar,2019,3,Micromax,76866,0,0
Bihar,2019,3,Apple,70777,0,0
Bihar,2019,3,Others,722582,0,0
Bihar,2021,2,Xiaomi,4268361,0,0
Bihar,2021,2,Samsung,2889063,0,0
Bihar,2021,2,Vivo,2311477,0,0
Bihar,2021,2,Oppo,1826833,0,0
Bihar,2021,2,Realme,1575376,0,0
Bihar,2021,2,Huawei,215607,0,0
Bihar,2021,2,Motorola,214140,0,0
Bihar,2021,2,Infinix,212701,0,0
Bihar,2021,2,Tecno,157952,0,0
Bihar,2021,2,Lenovo,154152,0,0
Bihar,2021,2,Others,1146472,0,0
Bihar,2021,4,Xiaomi,4718889,0,0
Bihar,2021,4,Samsung,3142992,0,0
Bihar,2021,4,Vivo,2818559,0,0
Bihar,2021,4,Oppo,2164915,0,0
Bihar,2021,4,Realme,2149920,0,0
Bihar,2021,4,Infinix,342716,0,0
Bihar,2021,4,Tecno,233246,0,0
Bihar,2021,4,Motorola,220257,0,0
Bihar,2021,4,Huawei,214582,0,0
Bihar,2021,4,Apple,144021,0,0
Bihar,2021,4,Others,1185884,0,0
Bihar,2021,1,Xiaomi,4036125,0,0
Bihar,2021,1,Samsung,2749873,0,0
Bihar,2021,1,Vivo,2104591,0,0
Bihar,2021,1,Oppo,1694257,0,0
Bihar,2021,1,Realme,1349413,0,0
Bihar,2021,1,Huawei,220336,0,0
Bihar,2021,1,Motorola,212374,0,0
Bihar,2021,1,Infinix,177252,0,0
Bihar,2021,1,Lenovo,159501,0,0
Bihar,2021,1,Tecno,123065,0,0
Bihar,2021,1,Others,1119501,0,0
Bihar,2021,3,Xiaomi,4521874,0,0
Bihar,2021,3,Samsung,3009544,0,0
Bihar,2021,3,Vivo,2576928,0,0
Bihar,2021,3,Oppo,1994060,0,0
Bihar,2021,3,Realme,1835886,0,0
Bihar,2021,3,Infinix,278142,0,0
Bihar,2021,3,Huawei,222180,0,0
Bihar,2021,3,Motorola,213677,0,0
Bihar,2021,3,Tecno,198088,0,0
Bihar,2021,3,Lenovo,147198,0,0
Bihar,2021,3,Others,1163194,0,0
Bihar,2020,2,Xiaomi,3138353,0,0
Bihar,2020,2,Samsung,2126374,0,0
Bihar,2020,2,Vivo,1506720,0,0
Bihar,2020,2,Oppo,1266996,0,0
Bihar,2020,2,Realme,914785,0,0
Bihar,2020,2,Motorola,183599,0,0
Bihar,2020,2,Huawei,179273,0,0
Bihar,2020,2,Lenovo,141217,0,0
Bihar,2020,2,Infinix,115210,0,0
Bihar,2020,2,Micromax,89409,0,0
Bihar,2020,2,Others,941831,0,0
Bihar,2020,4,Xiaomi,3761975,0,0
Bihar,2020,4,Samsung,2566835,0,0
Bihar,2020,4,Vivo,1900128,0,0
Bihar,2020,4,Oppo,1561641,0,0
Bihar,2020,4,Realme,1195635,0,0
Bihar,2020,4,Huawei,209280,0,0
Bihar,2020,4,Motorola,206587,0,0
Bihar,2020,4,Lenovo,158922,0,0
Bihar,2020,4,Infinix,151393,0,0
Bihar,2020,4,HMD Global,105494,0,0
Bihar,2020,4,Others,1071943,0,0
Bihar,2020,1,Xiaomi,2779954,0,0
Bihar,2020,1,Samsung,1896957,0,0
Bihar,2020,1,Vivo,1297671,0,0
Bihar,2020,1,Oppo,1103628,0,0
Bihar,2020,1,Realme,782681,0,0
Bihar,2020,1,Motorola,169958,0,0
Bihar,2020,1,Huawei,161040,0,0
Bihar,2020,1,Lenovo,132051,0,0
Bihar,2020,1,Infinix,94820,0,0
Bihar,2020,1,Micromax,81035,0,0
Bihar,2020,1,Others,851439,0,0
Bihar,2020,3,Xiaomi,3459128,0,0
Bihar,2020,3,Samsung,2346143,0,0
Bihar,2020,3,Vivo,1712480,0,0
Bihar,2020,3,Oppo,1419010,0,0
Bihar,2020,3,Realme,1055287,0,0
Bihar,2020,3,Motorola,196074,0,0
Bihar,2020,3,Huawei,194850,0,0
Bihar,2020,3,Lenovo,150687,0,0
Bihar,2020,3,Infinix,132702,0,0
Bihar,2020,3,HMD Global,97683,0,0
Bihar,2020,3,Others,999169,0,0
Bihar,2018,2,Xiaomi,856356,0,0
Bihar,2018,2,Samsung,632694,0,0
Bihar,2018,2,Vivo,340287,0,0
Bihar,2018,2,Oppo,315880,0,0
Bihar,2018,2,Realme,215953,0,0
Bihar,2018,2,Motorola,77813,0,0
Bihar,2018,2,Lenovo,68280,0,0
Bihar,2018,2,Micromax,51961,0,0
Bihar,2018,2,Huawei,43343,0,0
Bihar,2018,2,Apple,39300,0,0
Bihar,2018,2,Others,364005,0,0
Bihar,2018,4,Xiaomi,1399341,0,0
Bihar,2018,4,Samsung,1008369,0,0
Bihar,2018,4,Vivo,590399,0,0
Bihar,2018,4,Oppo,528034,0,0
Bihar,2018,4,Realme,346806,0,0
Bihar,2018,4,Motorola,111948,0,0
Bihar,2018,4,Lenovo,92104,0,0
Bihar,2018,4,Huawei,75369,0,0
Bihar,2018,4,Micromax,61472,0,0
Bihar,2018,4,Apple,52872,0,0
Bihar,2018,4,Others,509951,0,0
Bihar,2018,1,Xiaomi,596264,0,0
Bihar,2018,1,Samsung,450851,0,0
Bihar,2018,1,Vivo,233197,0,0
Bihar,2018,1,Oppo,220040,0,0
Bihar,2018,1,Realme,155139,0,0
Bihar,2018,1,Motorola,57712,0,0
Bihar,2018,1,Lenovo,51012,0,0
Bihar,2018,1,Micromax,37949,0,0
Bihar,2018,1,Apple,31149,0,0
Bihar,2018,1,Huawei,30652,0,0
Bihar,2018,1,Others,269839,0,0
Bihar,2018,3,Xiaomi,1098938,0,0
Bihar,2018,3,Samsung,799534,0,0
Bihar,2018,3,Vivo,448602,0,0
Bihar,2018,3,Oppo,407853,0,0
Bihar,2018,3,Realme,274517,0,0
Bihar,2018,3,Motorola,93118,0,0
Bihar,2018,3,Lenovo,75263,0,0
Bihar,2018,3,Huawei,57713,0,0
Bihar,2018,3,Micromax,54364,0,0
Bihar,2018,3,Apple,45016,0,0
Bihar,2018,3,Others,429617,0,0
Bihar,2022,2,Nill,0,0,0
Bihar,2022,4,Nill,0,0,0
Bihar,2022,1,Xiaomi,4888198,0,0
Bihar,2022,1,Samsung,3283813,0,0
Bihar,2022,1,Vivo,3062549,0,0
Bihar,2022,1,Realme,2443092,0,0
Bihar,2022,1,Oppo,2339620,0,0
Bihar,2022,1,Infinix,387204,0,0
Bihar,2022,1,Tecno,280644,0,0
Bihar,2022,1,Motorola,220543,0,0
Bihar,2022,1,Huawei,215004,0,0
Bihar,2022,1,Apple,158500,0,0
Bihar,2022,1,Others,1205491,0,0
Bihar,2022,3,Nill,0,0,0
Bihar,2023,2,Nill,0,0,0
Bihar,2023,4,Nill,0,0,0
Bihar,2023,1,Nill,0,0,0
Bihar,2023,3,Nill,0,0,0
Chandigarh,2024,2,Nill,0,0,0
Chandigarh,2024,4,Nill,0,0,0
Chandigarh,2024,1,Nill,0,0,0
Chandigarh,2024,3,Nill,0,0,0
Chandigarh,2019,2,Xiaomi,58356,0,0
Chandigarh,2019,2,Samsung,48067,0,0
Chandigarh,2019,2,Vivo,34791,0,0
Chandigarh,2019,2,Oppo,27444,0,0
Chandigarh,2019,2,Apple,20041,0,0
Chandigarh,2019,2,OnePlus,7595,0,0
Chandigarh,2019,2,Realme,7590,0,0
Chandigarh,2019,2,Motorola,6475,0,0
Chandigarh,2019,2,Huawei,3816,0,0
Chandigarh,2019,2,Lenovo,3595,0,0
Chandigarh,2019,2,Others,22669,0,0
Chandigarh,2019,4,Xiaomi,69435,0,0
Chandigarh,2019,4,Samsung,57981,0,0
Chandigarh,2019,4,Vivo,44605,0,0
Chandigarh,2019,4,Oppo,34871,0,0
Chandigarh,2019,4,Apple,23651,0,0
Chandigarh,2019,4,Realme,9610,0,0
Chandigarh,2019,4,OnePlus,8750,0,0
Chandigarh,2019,4,Motorola,6953,0,0
Chandigarh,2019,4,Huawei,4559,0,0
Chandigarh,2019,4,Lenovo,3777,0,0
Chandigarh,2019,4,Others,25398,0,0
Chandigarh,2019,1,Xiaomi,51075,0,0
Chandigarh,2019,1,Samsung,41609,0,0
Chandigarh,2019,1,Vivo,29056,0,0
Chandigarh,2019,1,Oppo,23095,0,0
Chandigarh,2019,1,Apple,17580,0,0
Chandigarh,2019,1,OnePlus,6880,0,0
Chandigarh,2019,1,Realme,6690,0,0
Chandigarh,2019,1,Motorola,6007,0,0
Chandigarh,2019,1,Lenovo,3406,0,0
Chandigarh,2019,1,Huawei,3364,0,0
Chandigarh,2019,1,Others,20413,0,0
Chandigarh,2019,3,Xiaomi,64422,0,0
Chandigarh,2019,3,Samsung,53606,0,0
Chandigarh,2019,3,Vivo,39957,0,0
Chandigarh,2019,3,Oppo,31459,0,0
Chandigarh,2019,3,Apple,22081,0,0
Chandigarh,2019,3,Realme,8500,0,0
Chandigarh,2019,3,OnePlus,8271,0,0
Chandigarh,2019,3,Motorola,6770,0,0
Chandigarh,2019,3,Huawei,4256,0,0
Chandigarh,2019,3,Lenovo,3716,0,0
Chandigarh,2019,3,Others,24299,0,0
Chandigarh,2021,2,Xiaomi,101761,0,0
Chandigarh,2021,2,Samsung,88362,0,0
Chandigarh,2021,2,Vivo,81826,0,0
Chandigarh,2021,2,Oppo,60671,0,0
Chandigarh,2021,2,Apple,35361,0,0
Chandigarh,2021,2,Realme,19398,0,0
Chandigarh,2021,2,OnePlus,11907,0,0
Chandigarh,2021,2,Motorola,8043,0,0
Chandigarh,2021,2,Huawei,5918,0,0
Chandigarh,2021,2,HMD Global,4599,0,0
Chandigarh,2021,2,Others,30726,0,0
Chandigarh,2021,4,Xiaomi,112958,0,0
Chandigarh,2021,4,Vivo,97127,0,0
Chandigarh,2021,4,Samsung,97097,0,0
Chandigarh,2021,4,Oppo,71275,0,0
Chandigarh,2021,4,Apple,41698,0,0
Chandigarh,2021,4,Realme,27098,0,0
Chandigarh,2021,4,OnePlus,14380,0,0
Chandigarh,2021,4,Motorola,8240,0,0
Chandigarh,2021,4,Huawei,5797,0,0
Chandigarh,2021,4,HMD Global,4511,0,0
Chandigarh,2021,4,Others,31911,0,0
Chandigarh,2021,1,Xiaomi,96137,0,0
Chandigarh,2021,1,Samsung,83453,0,0
Chandigarh,2021,1,Vivo,74844,0,0
Chandigarh,2021,1,Oppo,56200,0,0
Chandigarh,2021,1,Apple,32907,0,0
Chandigarh,2021,1,Realme,16641,0,0
Chandigarh,2021,1,OnePlus,10995,0,0
Chandigarh,2021,1,Motorola,7989,0,0
Chandigarh,2021,1,Huawei,5854,0,0
Chandigarh,2021,1,HMD Global,4591,0,0
Chandigarh,2021,1,Others,30387,0,0
Chandigarh,2021,3,Xiaomi,107815,0,0
Chandigarh,2021,3,Samsung,92724,0,0
Chandigarh,2021,3,Vivo,89865,0,0
Chandigarh,2021,3,Oppo,66039,0,0
Chandigarh,2021,3,Apple,37880,0,0
Chandigarh,2021,3,Realme,22934,0,0
Chandigarh,2021,3,OnePlus,13193,0,0
Chandigarh,2021,3,Motorola,8166,0,0
Chandigarh,2021,3,Huawei,5900,0,0
Chandigarh,2021,3,HMD Global,4496,0,0
Chandigarh,2021,3,Others,31451,0,0
Chandigarh,2020,2,Xiaomi,79401,0,0
Chandigarh,2020,2,Samsung,66732,0,0
Chandigarh,2020,2,Vivo,55338,0,0
Chandigarh,2020,2,Oppo,42912,0,0
Chandigarh,2020,2,Apple,26562,0,0
Chandigarh,2020,2,Realme,11849,0,0
Chandigarh,2020,2,OnePlus,9516,0,0
Chandigarh,2020,2,Motorola,7308,0,0
Chandigarh,2020,2,Huawei,5057,0,0
Chandigarh,2020,2,HMD Global,3920,0,0
Chandigarh,2020,2,Others,27756,0,0
