State,District,Year,Quarter,Transaction_Count,Transaction_Amount
Andhra Pradesh,Krishna District,2022,1,61826199,139690000000.00
Andhra Pradesh,East Godavari District,2022,3,61467134,129678000000.00
Andhra Pradesh,Srikakulam District,2022,3,22126541,46899962922.00
Andhra Pradesh,Spsr Nellore District,2022,3,42116582,95099325968.00
Andhra Pradesh,Vizianagaram District,2022,3,20440645,42513313395.00
Andhra Pradesh,Visakhapatnam District,2022,3,97434546,181124000000.00
Andhra Pradesh,Prakasam District,2022,3,35376080,87475230073.00
Andhra Pradesh,Anantapur District,2022,3,45165363,97735649608.00
Andhra Pradesh,Ysr District,2022,3,33119038,86016932181.00
Andhra Pradesh,West Godavari District,2022,3,43635951,101707000000.00
Andhra Pradesh,Kurnool District,2022,3,39557913,88415335176.00
Andhra Pradesh,Chittoor District,2022,3,65751781,133054000000.00
Andhra Pradesh,Guntur District,2022,3,65612317,141589000000.00
Andhra Pradesh,Krishna District,2022,3,71051144,153771000000.00
Andhra Pradesh,East Godavari District,2023,2,131243375,245135000000.00
Andhra Pradesh,Srikakulam District,2023,2,47633204,93082175904.00
Andhra Pradesh,Spsr Nellore District,2023,2,82056071,165181000000.00
Andhra Pradesh,Vizianagaram District,2023,2,43625851,82671020353.00
Andhra Pradesh,Visakhapatnam District,2023,2,184918179,303875000000.00
Andhra Pradesh,Prakasam District,2023,2,73598725,158429000000.00
Andhra Pradesh,Anantapur District,2023,2,91695174,180050000000.00
Andhra Pradesh,Ysr District,2023,2,66809788,156232000000.00
Andhra Pradesh,West Godavari District,2023,2,92533269,187700000000.00
Andhra Pradesh,Kurnool District,2023,2,81475907,166992000000.00
Andhra Pradesh,Chittoor District,2023,2,136283483,245551000000.00
Andhra Pradesh,Guntur District,2023,2,132035450,254141000000.00
Andhra Pradesh,Krishna District,2023,2,141748488,267001000000.00
Andhra Pradesh,East Godavari District,2023,4,162793144,282329000000.00
Andhra Pradesh,Srikakulam District,2023,4,56291337,97021746702.00
Andhra Pradesh,Spsr Nellore District,2023,4,97721962,179306000000.00
Andhra Pradesh,Vizianagaram District,2023,4,53248760,90289502507.00
Andhra Pradesh,Visakhapatnam District,2023,4,223584765,344513000000.00
Andhra Pradesh,Prakasam District,2023,4,89721677,174930000000.00
Andhra Pradesh,Anantapur District,2023,4,113698752,203367000000.00
Andhra Pradesh,Ysr District,2023,4,83729195,176645000000.00
Andhra Pradesh,West Godavari District,2023,4,114825704,209238000000.00
Andhra Pradesh,Kurnool District,2023,4,103816175,190598000000.00
Andhra Pradesh,Chittoor District,2023,4,163521593,274132000000.00
Andhra Pradesh,Guntur District,2023,4,160724947,281807000000.00
Andhra Pradesh,Krishna District,2023,4,173309415,298339000000.00
Andhra Pradesh,East Godavari District,2023,1,115196449,223455000000.00
Andhra Pradesh,Srikakulam District,2023,1,42209999,86486032409.00
Andhra Pradesh,Spsr Nellore District,2023,1,71318689,143967000000.00
Andhra Pradesh,Vizianagaram District,2023,1,38838861,76472384525.00
Andhra Pradesh,Visakhapatnam District,2023,1,164358781,277211000000.00
Andhra Pradesh,Prakasam District,2023,1,63671149,141673000000.00
Andhra Pradesh,Anantapur District,2023,1,82127373,162288000000.00
Andhra Pradesh,Ysr District,2023,1,59768512,140118000000.00
Andhra Pradesh,West Godavari District,2023,1,79094558,165941000000.00
Andhra Pradesh,Kurnool District,2023,1,72405172,149100000000.00
Andhra Pradesh,Chittoor District,2023,1,120192355,218037000000.00
Andhra Pradesh,Guntur District,2023,1,114246185,226244000000.00
Andhra Pradesh,Krishna District,2023,1,122104381,238059000000.00
Andhra Pradesh,East Godavari District,2023,3,148701666,260414000000.00
Andhra Pradesh,Srikakulam District,2023,3,51382393,91818203167.00
Andhra Pradesh,Spsr Nellore District,2023,3,93875073,176594000000.00
Andhra Pradesh,Vizianagaram District,2023,3,47856766,83289704541.00
Andhra Pradesh,Visakhapatnam District,2023,3,209884966,328927000000.00
Andhra Pradesh,Prakasam District,2023,3,84447202,171207000000.00
Andhra Pradesh,Anantapur District,2023,3,104539628,192477000000.00
Andhra Pradesh,Ysr District,2023,3,76091693,168219000000.00
Andhra Pradesh,West Godavari District,2023,3,102962058,191892000000.00
Andhra Pradesh,Kurnool District,2023,3,92890445,172979000000.00
Andhra Pradesh,Chittoor District,2023,3,152863845,265405000000.00
Andhra Pradesh,Guntur District,2023,3,150246761,270652000000.00
Andhra Pradesh,Krishna District,2023,3,159421907,279540000000.00
Arunachal Pradesh,Lower Dibang Valley District,2024,2,616423,946388381.00
Arunachal Pradesh,Lower Subansiri District,2024,2,692774,1060865759.00
Arunachal Pradesh,Longding District,2024,2,237974,406490596.00
Arunachal Pradesh,West Siang District,2024,2,970111,1686897043.00
Arunachal Pradesh,Kamle District,2024,2,111669,174722260.00
Arunachal Pradesh,Upper Siang District,2024,2,235092,440835877.00
Arunachal Pradesh,Tirap District,2024,2,370891,618929038.00
Arunachal Pradesh,Papum Pare District,2024,2,7717891,10352999522.00
Arunachal Pradesh,Kurung Kumey District,2024,2,96155,216947827.00
Arunachal Pradesh,Anjaw District,2024,2,125261,261114475.00
Arunachal Pradesh,Siang District,2024,2,208064,348203083.00
Arunachal Pradesh,Lower Siang District,2024,2,246028,345024572.00
Arunachal Pradesh,Kra Daadi District,2024,2,133421,238138949.00
Arunachal Pradesh,Changlang District,2024,2,1067550,1650011617.00
Arunachal Pradesh,Pakke Kessang District,2024,2,59936,81694831.00
Arunachal Pradesh,Dibang Valley District,2024,2,65536,122005882.00
Arunachal Pradesh,West Kameng District,2024,2,1533560,2526904044.00
Arunachal Pradesh,Shi Yomi District,2024,2,34059,138178158.00
Arunachal Pradesh,East Siang District,2024,2,1238349,1806470576.00
Arunachal Pradesh,Upper Subansiri District,2024,2,570164,1188837089.00
Arunachal Pradesh,East Kameng District,2024,2,513613,936465434.00
Arunachal Pradesh,Lohit District,2024,2,1019785,1419525043.00
Arunachal Pradesh,Lepa Rada District,2024,2,258361,416862984.00
Arunachal Pradesh,Tawang District,2024,2,649179,1448798400.00
Arunachal Pradesh,Namsai District,2024,2,706526,873040190.00
Arunachal Pradesh,Lower Subansiri District,2024,4,1023776,1321086015.00
Arunachal Pradesh,Tirap District,2024,4,552174,759347661.00
Arunachal Pradesh,Papum Pare District,2024,4,2419497,2645782108.00
Arunachal Pradesh,Anjaw District,2024,4,274453,503425028.00
Arunachal Pradesh,Lower Siang District,2024,4,376722,517668433.00
Arunachal Pradesh,Dibang Valley District,2024,4,152005,227818792.00
Arunachal Pradesh,West Kameng District,2024,4,2107524,3219015374.00
Arunachal Pradesh,Shi Yomi District,2024,4,70842,222983839.00
Arunachal Pradesh,East Kameng District,2024,4,684487,899855147.00
Arunachal Pradesh,Lohit District,2024,4,1024425,1233068373.00
Arunachal Pradesh,Lepa Rada District,2024,4,351077,473147394.00
Arunachal Pradesh,Lower Dibang Valley District,2024,4,785220,1038509731.00
Arunachal Pradesh,Longding District,2024,4,353251,496519994.00
Arunachal Pradesh,Itanagar Capital Complex District,2024,4,7929590,8951596062.00
Arunachal Pradesh,West Siang District,2024,4,1415567,1943675537.00
Arunachal Pradesh,Kamle District,2024,4,159162,182583609.00
Arunachal Pradesh,Upper Siang District,2024,4,333541,557498901.00
Arunachal Pradesh,Kurung Kumey District,2024,4,128721,222368459.00
Arunachal Pradesh,Siang District,2024,4,251400,368618246.00
Arunachal Pradesh,Kra Daadi District,2024,4,167666,257207384.00
Arunachal Pradesh,Changlang District,2024,4,1295250,1770311293.00
Arunachal Pradesh,Pakke Kessang District,2024,4,109484,127336316.00
Arunachal Pradesh,East Siang District,2024,4,1813239,2282781446.00
Arunachal Pradesh,Upper Subansiri District,2024,4,768835,1249446759.00
Arunachal Pradesh,Tawang District,2024,4,913556,1950022807.00
Arunachal Pradesh,Namsai District,2024,4,1331993,1658212165.00
Arunachal Pradesh,Lower Dibang Valley District,2024,1,537101,895489788.00
Arunachal Pradesh,Lower Subansiri District,2024,1,609737,984003451.00
Arunachal Pradesh,Longding District,2024,1,212689,392979365.00
Arunachal Pradesh,West Siang District,2024,1,798151,1405173317.00
Arunachal Pradesh,Kamle District,2024,1,93992,155153560.00
Arunachal Pradesh,Upper Siang District,2024,1,213254,413815110.00
Arunachal Pradesh,Tirap District,2024,1,332228,605896793.00
Arunachal Pradesh,Papum Pare District,2024,1,6605744,9147478408.00
Arunachal Pradesh,Kurung Kumey District,2024,1,79689,177766657.00
Arunachal Pradesh,Anjaw District,2024,1,114263,240244044.00
Arunachal Pradesh,Siang District,2024,1,170531,295550966.00
Arunachal Pradesh,Lower Siang District,2024,1,184763,299922531.00
Arunachal Pradesh,Kra Daadi District,2024,1,109160,196706566.00
Arunachal Pradesh,Changlang District,2024,1,927421,1575177845.00
Arunachal Pradesh,Pakke Kessang District,2024,1,47616,67601731.00
Arunachal Pradesh,Dibang Valley District,2024,1,49240,93604600.00
Arunachal Pradesh,West Kameng District,2024,1,1262496,2128971870.00
Arunachal Pradesh,Shi Yomi District,2024,1,20285,84537904.00
Arunachal Pradesh,East Siang District,2024,1,1022852,1533777566.00
Arunachal Pradesh,Upper Subansiri District,2024,1,434786,963125298.00
Arunachal Pradesh,East Kameng District,2024,1,437050,765564626.00
Arunachal Pradesh,Lohit District,2024,1,857194,1324795981.00
Arunachal Pradesh,Lepa Rada District,2024,1,213363,368660544.00
Arunachal Pradesh,Tawang District,2024,1,475300,1114613679.00
Arunachal Pradesh,Namsai District,2024,1,597509,816432276.00
Arunachal Pradesh,Lower Subansiri District,2024,3,984578,1264256195.00
Arunachal Pradesh,Tirap District,2024,3,467939,659350053.00
Arunachal Pradesh,Papum Pare District,2024,3,2352663,2487594981.00
Arunachal Pradesh,Anjaw District,2024,3,154915,312890741.00
Arunachal Pradesh,Lower Siang District,2024,3,341684,492055312.00
Arunachal Pradesh,Dibang Valley District,2024,3,119857,190175317.00
Arunachal Pradesh,West Kameng District,2024,3,2010514,3007838695.00
Arunachal Pradesh,Shi Yomi District,2024,3,43126,155129580.00
Arunachal Pradesh,East Kameng District,2024,3,608253,833058912.00
Arunachal Pradesh,Lohit District,2024,3,930827,1074183610.00
Arunachal Pradesh,Lepa Rada District,2024,3,305614,396558764.00
Arunachal Pradesh,Lower Dibang Valley District,2024,3,704589,892111638.00
Arunachal Pradesh,Longding District,2024,3,297539,424673774.00
Arunachal Pradesh,Itanagar Capital Complex District,2024,3,7449861,8416147864.00
Arunachal Pradesh,West Siang District,2024,3,1229222,1677531446.00
Arunachal Pradesh,Kamle District,2024,3,148354,175318428.00
Arunachal Pradesh,Upper Siang District,2024,3,282285,483550328.00
Arunachal Pradesh,Kurung Kumey District,2024,3,106991,204114206.00
Arunachal Pradesh,Siang District,2024,3,223693,316572767.00
Arunachal Pradesh,Kra Daadi District,2024,3,158386,237531854.00
Arunachal Pradesh,Changlang District,2024,3,1161624,1516292019.00
Arunachal Pradesh,Pakke Kessang District,2024,3,92889,103333396.00
Arunachal Pradesh,East Siang District,2024,3,1604493,2043139150.00
Arunachal Pradesh,Upper Subansiri District,2024,3,676262,1093279079.00
Arunachal Pradesh,Tawang District,2024,3,813905,1725280645.00
Arunachal Pradesh,Namsai District,2024,3,1177079,1419987951.00
Arunachal Pradesh,Lower Dibang Valley District,2019,2,5819,13737168.00
Arunachal Pradesh,Lower Subansiri District,2019,2,5579,14746950.00
Arunachal Pradesh,Longding District,2019,2,6744,23464028.00
Arunachal Pradesh,West Siang District,2019,2,8041,24549833.00
Arunachal Pradesh,Kamle District,2019,2,414,1136777.00
Arunachal Pradesh,Upper Siang District,2019,2,1079,3993676.00
Arunachal Pradesh,Tirap District,2019,2,6868,18633793.00
Arunachal Pradesh,Papum Pare District,2019,2,86433,246640891.00
Arunachal Pradesh,Kurung Kumey District,2019,2,1427,4036512.00
Arunachal Pradesh,Anjaw District,2019,2,2473,5220590.00
Arunachal Pradesh,Siang District,2019,2,1654,5373179.00
Arunachal Pradesh,Lower Siang District,2019,2,3791,7075961.00
Arunachal Pradesh,Kra Daadi District,2019,2,1447,4315353.00
Arunachal Pradesh,Changlang District,2019,2,18631,48891048.00
Arunachal Pradesh,Pakke Kessang District,2019,2,687,1750138.00
Arunachal Pradesh,Dibang Valley District,2019,2,98,214967.00
Arunachal Pradesh,West Kameng District,2019,2,37430,122521181.00
Arunachal Pradesh,Shi Yomi District,2019,2,13,65209.00
Arunachal Pradesh,East Siang District,2019,2,16494,46549881.00
Arunachal Pradesh,Upper Subansiri District,2019,2,4827,18395807.00
Arunachal Pradesh,East Kameng District,2019,2,2309,8996398.00
Arunachal Pradesh,Lohit District,2019,2,18693,48893747.00
Arunachal Pradesh,Lepa Rada District,2019,2,2108,5045596.00
Arunachal Pradesh,Tawang District,2019,2,15960,55915835.00
Arunachal Pradesh,Namsai District,2019,2,9637,22491357.00
Arunachal Pradesh,Lower Dibang Valley District,2019,4,10376,21103089.00
Arunachal Pradesh,Lower Subansiri District,2019,4,11806,29634357.00
Arunachal Pradesh,Longding District,2019,4,11018,29245021.00
Arunachal Pradesh,West Siang District,2019,4,14581,39460255.00
Arunachal Pradesh,Kamle District,2019,4,999,1620922.00
Arunachal Pradesh,Upper Siang District,2019,4,4165,12739586.00
Arunachal Pradesh,Tirap District,2019,4,16459,38467791.00
Arunachal Pradesh,Papum Pare District,2019,4,143272,378838002.00
Arunachal Pradesh,Kurung Kumey District,2019,4,1343,4526790.00
Arunachal Pradesh,Anjaw District,2019,4,5417,11887951.00
Arunachal Pradesh,Siang District,2019,4,4756,8833695.00
Arunachal Pradesh,Lower Siang District,2019,4,6628,11985865.00
Arunachal Pradesh,Kra Daadi District,2019,4,2830,7804936.00
Arunachal Pradesh,Changlang District,2019,4,33963,71874991.00
Arunachal Pradesh,Pakke Kessang District,2019,4,1194,2287739.00
Arunachal Pradesh,Dibang Valley District,2019,4,267,1240493.00
Arunachal Pradesh,West Kameng District,2019,4,66740,198205638.00
Arunachal Pradesh,Shi Yomi District,2019,4,232,170773.00
Arunachal Pradesh,East Siang District,2019,4,26605,72075285.00
Arunachal Pradesh,Upper Subansiri District,2019,4,9285,28319762.00
Arunachal Pradesh,East Kameng District,2019,4,5646,19408663.00
Arunachal Pradesh,Lohit District,2019,4,29281,67502325.00
Arunachal Pradesh,Lepa Rada District,2019,4,4245,8888754.00
Arunachal Pradesh,Tawang District,2019,4,30077,91949244.00
Arunachal Pradesh,Namsai District,2019,4,18290,32501252.00
Arunachal Pradesh,Lower Dibang Valley District,2019,1,6314,13738776.00
Arunachal Pradesh,Lower Subansiri District,2019,1,4994,12615032.00
Arunachal Pradesh,Longding District,2019,1,7287,25349462.00
Arunachal Pradesh,West Siang District,2019,1,5921,19426751.00
Arunachal Pradesh,Kamle District,2019,1,391,725807.00
Arunachal Pradesh,Upper Siang District,2019,1,1154,2756678.00
Arunachal Pradesh,Tirap District,2019,1,6877,14075748.00
Arunachal Pradesh,Papum Pare District,2019,1,70941,188556716.00
Arunachal Pradesh,Kurung Kumey District,2019,1,740,2076644.00
Arunachal Pradesh,Anjaw District,2019,1,2116,4643031.00
Arunachal Pradesh,Siang District,2019,1,1282,2552682.00
Arunachal Pradesh,Lower Siang District,2019,1,3565,6923302.00
Arunachal Pradesh,Kra Daadi District,2019,1,1070,3797175.00
Arunachal Pradesh,Changlang District,2019,1,17589,40239142.00
Arunachal Pradesh,Pakke Kessang District,2019,1,545,1682923.00
Arunachal Pradesh,Dibang Valley District,2019,1,102,301591.00
Arunachal Pradesh,West Kameng District,2019,1,34289,101333634.00
Arunachal Pradesh,Shi Yomi District,2019,1,19,212990.00
Arunachal Pradesh,East Siang District,2019,1,15621,39284373.00
Arunachal Pradesh,Upper Subansiri District,2019,1,3880,14105452.00
Arunachal Pradesh,East Kameng District,2019,1,2688,9107598.00
Arunachal Pradesh,Lohit District,2019,1,15896,42834777.00
Arunachal Pradesh,Lepa Rada District,2019,1,1523,4054526.00
Arunachal Pradesh,Tawang District,2019,1,13102,39489779.00
Arunachal Pradesh,Namsai District,2019,1,8600,20065517.00
Arunachal Pradesh,Lower Dibang Valley District,2019,3,8405,15177865.00
Arunachal Pradesh,Lower Subansiri District,2019,3,8828,21059968.00
Arunachal Pradesh,Longding District,2019,3,10269,26620415.00
Arunachal Pradesh,West Siang District,2019,3,11889,30014807.00
Arunachal Pradesh,Kamle District,2019,3,677,968785.00
Arunachal Pradesh,Upper Siang District,2019,3,1419,3927440.00
Arunachal Pradesh,Tirap District,2019,3,11249,21737827.00
Arunachal Pradesh,Papum Pare District,2019,3,117940,301518076.00
Arunachal Pradesh,Kurung Kumey District,2019,3,1579,3674797.00
Arunachal Pradesh,Anjaw District,2019,3,4230,9665384.00
Arunachal Pradesh,Siang District,2019,3,2640,6888801.00
Arunachal Pradesh,Lower Siang District,2019,3,5348,9507512.00
Arunachal Pradesh,Kra Daadi District,2019,3,2187,5520848.00
Arunachal Pradesh,Changlang District,2019,3,29218,58354823.00
Arunachal Pradesh,Pakke Kessang District,2019,3,977,2145842.00
Arunachal Pradesh,Dibang Valley District,2019,3,202,675910.00
Arunachal Pradesh,West Kameng District,2019,3,53939,147186020.00
Arunachal Pradesh,Shi Yomi District,2019,3,27,30368.00
Arunachal Pradesh,East Siang District,2019,3,22611,58040120.00
Arunachal Pradesh,Upper Subansiri District,2019,3,7803,22099628.00
Arunachal Pradesh,East Kameng District,2019,3,3814,10631336.00
Arunachal Pradesh,Lohit District,2019,3,24505,54539458.00
Arunachal Pradesh,Lepa Rada District,2019,3,2928,4930338.00
Arunachal Pradesh,Tawang District,2019,3,24097,72221026.00
Arunachal Pradesh,Namsai District,2019,3,13453,25507641.00
Arunachal Pradesh,Lower Dibang Valley District,2021,2,42091,105552358.00
Arunachal Pradesh,Lower Subansiri District,2021,2,40081,120717473.00
Arunachal Pradesh,Longding District,2021,2,31640,96566641.00
